Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Weeks,Growth Days,Temperature(C),Temperature (F),Humidity
57,08/10/2023,75,689,6.3,1,8,22.7,72.86,0.75
57,08/11/2023,65,798,6.4,1,9,18.2,64.76,0.65
57,08/12/2023,57,678,6.2,1,10,19.8,67.64,0.57
57,8/13/2023,50,686,6.2,2,11,19.1,66.38,0.5
57,8/14/2023,50,638,6,2,12,23.1,73.58,0.5
57,8/15/2023,70,658,6.3,2,13,22.8,73.04,0.7
57,8/16/2023,71,674,6.7,2,14,20.4,68.72,0.71
57,8/17/2023,56,625,6.7,2,15,21.1,69.98,0.56
57,8/18/2023,52,699,6.3,2,16,21.6,70.88,0.52
57,8/19/2023,80,423,6.5,2,17,20,68,0.8
57,8/20/2023,72,627,6.1,3,18,24.5,76.1,0.72
57,8/21/2023,79,578,6.3,3,19,20.3,68.54,0.79
57,8/22/2023,55,718,6.3,3,20,19.8,67.64,0.55
57,8/23/2023,68,688,6.7,3,21,23.2,73.76,0.68
57,8/24/2023,50,408,6.6,3,22,18.1,64.58,0.5
57,8/25/2023,55,760,6.1,3,23,21.7,71.06,0.55
57,8/26/2023,60,690,6.5,3,24,23.3,73.94,0.6
57,8/27/2023,78,702,6.1,4,25,22,71.6,0.78
57,8/28/2023,55,542,6.2,4,26,18.8,65.84,0.55
57,8/29/2023,66,796,6.1,4,27,24.8,76.64,0.66
57,8/30/2023,64,674,6.4,4,28,20.6,69.08,0.64
57,8/31/2023,57,732,6.3,4,29,20.8,69.44,0.57
57,09/01/2023,51,494,6,4,30,23.3,73.94,0.51
57,09/02/2023,53,584,6.7,4,31,18.8,65.84,0.53
57,09/03/2023,71,596,6.1,5,32,21.1,69.98,0.71
57,09/04/2023,65,473,6,5,33,23.9,75.02,0.65
57,09/05/2023,61,772,6.7,5,34,19.2,66.56,0.61
57,09/06/2023,80,660,6.7,5,35,19.9,67.82,0.8
57,09/07/2023,76,560,6.7,5,36,21.8,71.24,0.76
57,09/08/2023,74,497,6.3,5,37,19.9,67.82,0.74
57,09/09/2023,79,716,6.6,5,38,18.4,65.12,0.79
57,09/10/2023,50,672,6.8,6,39,23.6,74.48,0.5
57,09/11/2023,59,683,6.8,6,40,22.4,72.32,0.59
57,09/12/2023,56,595,6.3,6,41,21.2,70.16,0.56
57,9/13/2023,65,800,6.7,6,42,20.6,69.08,0.65
57,9/14/2023,61,431,6.4,6,43,18.2,64.76,0.61
57,9/15/2023,65,432,6.6,6,44,19.6,67.28,0.65
57,9/16/2023,59,773,6.1,6,45,21.6,70.88,0.59
57,9/17/2023,75,547,6.7,7,46,22.9,73.22,0.75
58,08/03/2023,56,681,6.7,0,1,18.7,65.66,0.56
58,08/04/2023,54,511,6.6,0,2,22.3,72.14,0.54
58,08/05/2023,50,471,6.6,0,3,20.5,68.9,0.5
58,08/06/2023,52,647,6.4,1,4,24.2,75.56,0.52
58,08/07/2023,72,519,6.1,1,5,22.3,72.14,0.72
58,08/08/2023,55,404,6.4,1,6,24.4,75.92,0.55
58,08/09/2023,63,704,6.7,1,7,19.5,67.1,0.63
58,08/10/2023,74,487,6,1,8,20.5,68.9,0.74
58,08/11/2023,76,672,6.7,1,9,18.8,65.84,0.76
58,08/12/2023,66,548,6.7,1,10,19.9,67.82,0.66
58,8/13/2023,61,408,6.7,2,11,19.3,66.74,0.61
58,8/14/2023,77,550,6.1,2,12,18.7,65.66,0.77
58,8/15/2023,53,581,6.5,2,13,23.6,74.48,0.53
58,8/16/2023,58,494,6,2,14,24.6,76.28,0.58
58,8/17/2023,66,503,6.3,2,15,22.7,72.86,0.66
58,8/18/2023,59,766,6.1,2,16,21,69.8,0.59
58,8/19/2023,51,728,6.1,2,17,21.3,70.34,0.51
58,8/20/2023,57,671,6.4,3,18,22.8,73.04,0.57
58,8/21/2023,71,438,6.6,3,19,24.2,75.56,0.71
58,8/22/2023,80,703,6.8,3,20,21.3,70.34,0.8
58,8/23/2023,70,547,6.3,3,21,20.4,68.72,0.7
58,8/24/2023,76,524,6,3,22,24.2,75.56,0.76
58,8/25/2023,61,686,6.4,3,23,23.6,74.48,0.61
58,8/26/2023,69,525,6.3,3,24,21.4,70.52,0.69
58,8/27/2023,56,575,6.7,4,25,23.7,74.66,0.56
58,8/28/2023,55,642,6.8,4,26,19.3,66.74,0.55
58,8/29/2023,79,448,6.2,4,27,19,66.2,0.79
58,8/30/2023,52,584,6.1,4,28,24.7,76.46,0.52
58,8/31/2023,59,467,6.1,4,29,18,64.4,0.59
58,09/01/2023,80,755,6.4,4,30,24.9,76.82,0.8
58,09/02/2023,54,608,6.7,4,31,20.9,69.62,0.54
58,09/03/2023,58,641,6.6,5,32,21,69.8,0.58
58,09/04/2023,65,730,6.2,5,33,18.4,65.12,0.65
58,09/05/2023,79,711,6.7,5,34,22.3,72.14,0.79
58,09/06/2023,63,679,6.4,5,35,19.6,67.28,0.63
58,09/07/2023,60,420,6.2,5,36,18.4,65.12,0.6
58,09/08/2023,77,581,6.3,5,37,20,68,0.77
58,09/09/2023,57,491,6.4,5,38,20.7,69.26,0.57
58,09/10/2023,55,416,6.8,6,39,20,68,0.55
58,09/11/2023,51,720,6.6,6,40,21.7,71.06,0.51
58,09/12/2023,70,571,6.4,6,41,20.6,69.08,0.7
58,9/13/2023,70,403,6.2,6,42,23.4,74.12,0.7
58,9/14/2023,63,467,6.5,6,43,19.4,66.92,0.63
58,9/15/2023,63,760,6.6,6,44,24.7,76.46,0.63
58,9/16/2023,50,704,6.3,6,45,23.3,73.94,0.5
59,08/03/2023,63,743,6.3,0,1,22.8,73.04,0.63
59,08/04/2023,62,643,6.5,0,2,24,75.2,0.62
59,08/05/2023,64,495,6.4,0,3,20.2,68.36,0.64
59,08/06/2023,74,571,6.1,1,4,19.5,67.1,0.74
59,08/07/2023,74,756,6.1,1,5,24.5,76.1,0.74
59,08/08/2023,65,412,6.2,1,6,20.5,68.9,0.65
59,08/09/2023,61,512,6.3,1,7,18.3,64.94,0.61
59,08/10/2023,65,620,6.1,1,8,18.5,65.3,0.65
59,08/11/2023,79,641,6.4,1,9,23.5,74.3,0.79
59,08/12/2023,71,768,6.4,1,10,18.9,66.02,0.71
59,8/13/2023,76,612,6.7,2,11,24.1,75.38,0.76
59,8/14/2023,71,473,6.3,2,12,24.7,76.46,0.71
59,8/15/2023,52,791,6.6,2,13,22.3,72.14,0.52
59,8/16/2023,56,759,6.1,2,14,23.3,73.94,0.56
59,8/17/2023,59,446,6.5,2,15,19.9,67.82,0.59
59,8/18/2023,70,525,6,2,16,19.6,67.28,0.7
59,8/19/2023,78,588,6.7,2,17,23.5,74.3,0.78
59,8/20/2023,66,629,6.2,3,18,20.1,68.18,0.66
59,8/21/2023,55,422,6.3,3,19,20.9,69.62,0.55
59,8/22/2023,64,798,6.2,3,20,22.8,73.04,0.64
59,8/23/2023,73,500,6.2,3,21,22.8,73.04,0.73
59,8/24/2023,58,599,6.4,3,22,24.2,75.56,0.58
59,8/25/2023,75,434,6.7,3,23,20.9,69.62,0.75
59,8/26/2023,57,791,6.1,3,24,21.9,71.42,0.57
59,8/27/2023,65,437,6.1,4,25,20.8,69.44,0.65
59,8/28/2023,73,403,6.2,4,26,19.6,67.28,0.73
59,8/29/2023,65,523,6.7,4,27,23.5,74.3,0.65
59,8/30/2023,53,688,6.1,4,28,23.8,74.84,0.53
59,8/31/2023,61,582,6.3,4,29,24.9,76.82,0.61
59,09/01/2023,50,490,6.5,4,30,19.1,66.38,0.5
59,09/02/2023,73,800,6.7,4,31,21.8,71.24,0.73
59,09/03/2023,69,611,6,5,32,24.8,76.64,0.69
59,09/04/2023,69,543,6.1,5,33,22,71.6,0.69
59,09/05/2023,77,630,6.2,5,34,21.2,70.16,0.77
59,09/06/2023,80,786,6.2,5,35,23.8,74.84,0.8
59,09/07/2023,57,682,6.2,5,36,18,64.4,0.57
59,09/08/2023,63,641,6.1,5,37,23.2,73.76,0.63
59,09/09/2023,61,419,6.6,5,38,24.9,76.82,0.61
59,09/10/2023,61,460,6.6,6,39,18.9,66.02,0.61
59,09/11/2023,68,520,6.5,6,40,24.4,75.92,0.68
59,09/12/2023,71,495,6.6,6,41,24.3,75.74,0.71
59,9/13/2023,80,741,6.4,6,42,21,69.8,0.8
59,9/14/2023,69,625,6.5,6,43,22.8,73.04,0.69
59,9/15/2023,69,783,6.3,6,44,21.8,71.24,0.69
59,9/16/2023,74,422,6.2,6,45,19.3,66.74,0.74
60,08/03/2023,65,527,6.5,0,1,20.2,68.36,0.65
60,08/04/2023,62,678,6.1,0,2,21.8,71.24,0.62
60,08/05/2023,74,747,6.1,0,3,18,64.4,0.74
60,08/06/2023,79,574,6.4,1,4,23.6,74.48,0.79
60,08/07/2023,77,761,6.3,1,5,20.1,68.18,0.77
60,08/08/2023,66,511,6.6,1,6,23.8,74.84,0.66
60,08/09/2023,74,425,6.4,1,7,19,66.2,0.74
60,08/10/2023,72,666,6.3,1,8,23.3,73.94,0.72
60,08/11/2023,76,744,6.1,1,9,19.4,66.92,0.76
60,08/12/2023,51,511,6.6,1,10,23.7,74.66,0.51
60,8/13/2023,65,784,6.5,2,11,20.9,69.62,0.65
60,8/14/2023,57,754,6.1,2,12,21.2,70.16,0.57
60,8/15/2023,74,465,6.8,2,13,21.9,71.42,0.74
60,8/16/2023,63,468,6.5,2,14,18.4,65.12,0.63
60,8/17/2023,65,800,6.1,2,15,22.4,72.32,0.65
60,8/18/2023,62,656,6.7,2,16,18.9,66.02,0.62
60,8/19/2023,62,618,6.6,2,17,18.1,64.58,0.62
60,8/20/2023,71,471,6.6,3,18,23.6,74.48,0.71
60,8/21/2023,73,557,6.7,3,19,21.6,70.88,0.73
60,8/22/2023,69,722,6.1,3,20,22.6,72.68,0.69
60,8/23/2023,66,684,6.2,3,21,24.2,75.56,0.66
60,8/24/2023,55,713,6.4,3,22,22.2,71.96,0.55
60,8/25/2023,73,678,6.4,3,23,24.9,76.82,0.73
60,8/26/2023,56,671,6,3,24,18.5,65.3,0.56
60,8/27/2023,80,467,6.3,4,25,21.2,70.16,0.8
60,8/28/2023,58,408,6.7,4,26,18.8,65.84,0.58
60,8/29/2023,61,624,6.6,4,27,18.8,65.84,0.61
60,8/30/2023,73,489,6.1,4,28,23.8,74.84,0.73
60,8/31/2023,79,439,6.1,4,29,19.9,67.82,0.79
60,09/01/2023,57,424,6.7,4,30,20.5,68.9,0.57
60,09/02/2023,57,734,6.4,4,31,23.1,73.58,0.57
60,09/03/2023,55,754,6.2,5,32,21.8,71.24,0.55
60,09/04/2023,77,735,6.1,5,33,19.8,67.64,0.77
60,09/05/2023,54,587,6.4,5,34,24.5,76.1,0.54
60,09/06/2023,70,439,6.4,5,35,20.6,69.08,0.7
60,09/07/2023,77,568,6.7,5,36,20.9,69.62,0.77
60,09/08/2023,76,536,6.6,5,37,21.6,70.88,0.76
60,09/09/2023,78,600,6.4,5,38,18,64.4,0.78
60,09/10/2023,62,660,6.6,6,39,20.5,68.9,0.62
60,09/11/2023,67,674,6.3,6,40,18.8,65.84,0.67
60,09/12/2023,55,459,6.7,6,41,23.6,74.48,0.55
60,9/13/2023,79,693,6.2,6,42,25,77,0.79
60,9/14/2023,67,595,6,6,43,20.8,69.44,0.67
60,9/15/2023,74,753,6.7,6,44,22,71.6,0.74
60,9/16/2023,73,507,6.2,6,45,23.5,74.3,0.73
61,08/03/2023,59,702,6.5,0,1,23.1,73.58,0.59
61,08/04/2023,52,486,6.3,0,2,18.3,64.94,0.52
61,08/05/2023,56,556,6.2,0,3,18.7,65.66,0.56
61,08/06/2023,69,530,6.5,1,4,18.2,64.76,0.69
61,08/07/2023,54,527,6.5,1,5,20.8,69.44,0.54
61,08/08/2023,68,701,6.4,1,6,19.2,66.56,0.68
61,08/09/2023,61,556,6.4,1,7,22.5,72.5,0.61
61,08/10/2023,78,786,6.3,1,8,18.7,65.66,0.78
61,08/11/2023,78,452,6.4,1,9,22.3,72.14,0.78
61,08/12/2023,58,644,6.4,1,10,22.6,72.68,0.58
61,8/13/2023,67,423,6.8,2,11,18.8,65.84,0.67
61,8/14/2023,64,657,6.1,2,12,19.5,67.1,0.64
61,8/15/2023,69,705,6.7,2,13,22.2,71.96,0.69
61,8/16/2023,61,670,6.1,2,14,24.3,75.74,0.61
61,8/17/2023,80,494,6.5,2,15,18.4,65.12,0.8
61,8/18/2023,77,620,6.8,2,16,23.4,74.12,0.77
61,8/19/2023,70,485,6,2,17,22.7,72.86,0.7
61,8/20/2023,51,679,6.6,3,18,24.4,75.92,0.51
61,8/21/2023,71,537,6.2,3,19,23,73.4,0.71
61,8/22/2023,59,724,6.4,3,20,20.9,69.62,0.59
61,8/23/2023,66,541,6.3,3,21,23,73.4,0.66
61,8/24/2023,55,728,6.3,3,22,18.9,66.02,0.55
61,8/25/2023,57,702,6.7,3,23,22,71.6,0.57
61,8/26/2023,54,522,6.6,3,24,23.4,74.12,0.54
61,8/27/2023,58,557,6.4,4,25,18.4,65.12,0.58
61,8/28/2023,51,653,6.6,4,26,19.8,67.64,0.51
61,8/29/2023,65,770,6.6,4,27,18.8,65.84,0.65
61,8/30/2023,77,450,6.4,4,28,23.1,73.58,0.77
61,8/31/2023,80,773,6.6,4,29,22.4,72.32,0.8
61,09/01/2023,52,737,6.7,4,30,24.7,76.46,0.52
61,09/02/2023,53,701,6.1,4,31,24.8,76.64,0.53
61,09/03/2023,53,511,6.6,5,32,21,69.8,0.53
61,09/04/2023,60,496,6.4,5,33,19.3,66.74,0.6
61,09/05/2023,70,658,6.1,5,34,21.2,70.16,0.7
61,09/06/2023,75,525,6.7,5,35,21.3,70.34,0.75
61,09/07/2023,65,502,6.2,5,36,19,66.2,0.65
61,09/08/2023,73,645,6.2,5,37,18.4,65.12,0.73
61,09/09/2023,66,486,6.7,5,38,18.2,64.76,0.66
61,09/10/2023,68,437,6.5,6,39,19.7,67.46,0.68
61,09/11/2023,62,677,6.1,6,40,18.7,65.66,0.62
61,09/12/2023,65,661,6,6,41,20.9,69.62,0.65
61,9/13/2023,64,719,6.1,6,42,21.9,71.42,0.64
61,9/14/2023,58,795,6.2,6,43,18.1,64.58,0.58
61,9/15/2023,52,605,6.7,6,44,24,75.2,0.52
61,9/16/2023,73,638,6,6,45,23.6,74.48,0.73
62,08/03/2023,61,483,6.7,0,1,19.3,66.74,0.61
62,08/04/2023,75,653,6.2,0,2,23.2,73.76,0.75
62,08/05/2023,78,555,6,0,3,20.5,68.9,0.78
62,08/06/2023,67,666,6.8,1,4,18.5,65.3,0.67
62,08/07/2023,53,590,6.1,1,5,24.1,75.38,0.53
62,08/08/2023,67,712,6.4,1,6,21.6,70.88,0.67
62,08/09/2023,72,751,6.2,1,7,19,66.2,0.72
62,08/10/2023,76,734,6.2,1,8,23.9,75.02,0.76
62,08/11/2023,62,503,6.2,1,9,20.4,68.72,0.62
62,08/12/2023,54,431,6.1,1,10,22,71.6,0.54
62,8/13/2023,61,739,6.7,2,11,18.3,64.94,0.61
62,8/14/2023,55,512,6.7,2,12,21.3,70.34,0.55
62,8/15/2023,56,548,6.5,2,13,24.9,76.82,0.56
62,8/16/2023,52,797,6.6,2,14,20.3,68.54,0.52
62,8/17/2023,51,570,6.3,2,15,24,75.2,0.51
62,8/18/2023,56,436,6.7,2,16,20.8,69.44,0.56
62,8/19/2023,72,494,6.4,2,17,18.3,64.94,0.72
62,8/20/2023,55,470,6,3,18,21.8,71.24,0.55
62,8/21/2023,55,525,6.8,3,19,23.9,75.02,0.55
62,8/22/2023,73,783,6.2,3,20,23.2,73.76,0.73
62,8/23/2023,60,431,6.3,3,21,20.3,68.54,0.6
62,8/24/2023,56,737,6.5,3,22,22.5,72.5,0.56
62,8/25/2023,59,526,6.6,3,23,24,75.2,0.59
62,8/26/2023,62,771,6.5,3,24,23.3,73.94,0.62
62,8/27/2023,69,562,6.5,4,25,19.2,66.56,0.69
62,8/28/2023,79,718,6.1,4,26,24.7,76.46,0.79
62,8/29/2023,53,692,6.8,4,27,18.1,64.58,0.53
62,8/30/2023,73,434,6,4,28,21.3,70.34,0.73
62,8/31/2023,68,585,6.1,4,29,18.9,66.02,0.68
62,09/01/2023,53,427,6.3,4,30,18.5,65.3,0.53
62,09/02/2023,72,497,6.5,4,31,24.1,75.38,0.72
62,09/03/2023,75,783,6.5,5,32,25,77,0.75
62,09/04/2023,51,454,6.1,5,33,24.3,75.74,0.51
62,09/05/2023,78,406,6.4,5,34,22.3,72.14,0.78
62,09/06/2023,74,523,6.8,5,35,20.9,69.62,0.74
62,09/07/2023,72,564,6.1,5,36,20.4,68.72,0.72
62,09/08/2023,72,462,6.5,5,37,19.1,66.38,0.72
62,09/09/2023,72,656,6.1,5,38,22.7,72.86,0.72
62,09/10/2023,54,507,6.4,6,39,18.2,64.76,0.54
62,09/11/2023,54,410,6.7,6,40,23,73.4,0.54
62,09/12/2023,51,576,6.4,6,41,20.8,69.44,0.51
62,9/13/2023,66,690,6.7,6,42,20.4,68.72,0.66
62,9/14/2023,67,754,6.8,6,43,19.9,67.82,0.67
62,9/15/2023,70,754,6.1,6,44,21.4,70.52,0.7
62,9/16/2023,74,581,6.1,6,45,20.7,69.26,0.74
63,08/03/2023,50,728,6.2,0,1,21.9,71.42,0.5
63,08/04/2023,77,713,6.5,0,2,23.3,73.94,0.77
63,08/05/2023,66,684,6.1,0,3,18.2,64.76,0.66
63,08/06/2023,50,577,6.1,1,4,23,73.4,0.5
63,08/07/2023,63,784,6.1,1,5,18.6,65.48,0.63
63,08/08/2023,62,497,6.7,1,6,21.8,71.24,0.62
63,08/09/2023,68,638,6.1,1,7,18.4,65.12,0.68
63,08/10/2023,70,782,6.7,1,8,20.8,69.44,0.7
63,08/11/2023,52,479,6.1,1,9,23.2,73.76,0.52
63,08/12/2023,78,732,6.2,1,10,19.5,67.1,0.78
63,8/13/2023,53,463,6.4,2,11,20.9,69.62,0.53
63,8/14/2023,67,518,6.6,2,12,23.5,74.3,0.67
63,8/15/2023,74,798,6.2,2,13,21.6,70.88,0.74
63,8/16/2023,62,410,6.7,2,14,19.9,67.82,0.62
63,8/17/2023,65,458,6.3,2,15,18.3,64.94,0.65
63,8/18/2023,76,478,6.1,2,16,23.5,74.3,0.76
63,8/19/2023,74,431,6,2,17,19.9,67.82,0.74
63,8/20/2023,80,721,6.5,3,18,19.2,66.56,0.8
63,8/21/2023,80,526,6.6,3,19,24,75.2,0.8
63,8/22/2023,67,527,6.4,3,20,23.3,73.94,0.67
63,8/23/2023,80,784,6.2,3,21,19.9,67.82,0.8
63,8/24/2023,65,750,6.4,3,22,18.8,65.84,0.65
63,8/25/2023,55,603,6.1,3,23,24.3,75.74,0.55
63,8/26/2023,74,743,6.7,3,24,20.8,69.44,0.74
63,8/27/2023,65,680,6.4,4,25,18.1,64.58,0.65
63,8/28/2023,76,521,6.1,4,26,19.2,66.56,0.76
63,8/29/2023,53,767,6.6,4,27,19.2,66.56,0.53
63,8/30/2023,65,739,6.2,4,28,19.2,66.56,0.65
63,8/31/2023,57,729,6.6,4,29,22.2,71.96,0.57
63,09/01/2023,71,444,6.8,4,30,21.8,71.24,0.71
63,09/02/2023,78,457,6.8,4,31,24.6,76.28,0.78
63,09/03/2023,75,455,6.3,5,32,22.2,71.96,0.75
63,09/04/2023,68,608,6.1,5,33,22,71.6,0.68
63,09/05/2023,51,578,6.5,5,34,22.1,71.78,0.51
63,09/06/2023,71,780,6.5,5,35,22,71.6,0.71
63,09/07/2023,77,537,6.4,5,36,20.6,69.08,0.77
63,09/08/2023,69,708,6,5,37,22.4,72.32,0.69
63,09/09/2023,57,482,6,5,38,18.8,65.84,0.57
63,09/10/2023,77,677,6.8,6,39,21.6,70.88,0.77
63,09/11/2023,56,657,6.7,6,40,18.9,66.02,0.56
63,09/12/2023,66,459,6.4,6,41,18.8,65.84,0.66
63,9/13/2023,79,496,6.4,6,42,21.2,70.16,0.79
63,9/14/2023,65,723,6.5,6,43,22.1,71.78,0.65
63,9/15/2023,53,560,6.6,6,44,23.5,74.3,0.53
63,9/16/2023,64,533,6.6,6,45,22.1,71.78,0.64
64,08/03/2023,52,549,6.5,0,1,18.2,64.76,0.52
64,08/04/2023,70,581,6.5,0,2,18.3,64.94,0.7
64,08/05/2023,62,573,6.3,0,3,18.6,65.48,0.62
64,08/06/2023,73,735,6.3,1,4,23.4,74.12,0.73
64,08/07/2023,73,651,6.3,1,5,22.7,72.86,0.73
64,08/08/2023,68,586,6.2,1,6,24.1,75.38,0.68
64,08/09/2023,58,766,6.2,1,7,22.5,72.5,0.58
64,08/10/2023,76,419,6.3,1,8,22.6,72.68,0.76
64,08/11/2023,64,749,6.6,1,9,22.3,72.14,0.64
64,08/12/2023,65,535,6.5,1,10,24.2,75.56,0.65
64,8/13/2023,65,451,6.3,2,11,24.1,75.38,0.65
64,8/14/2023,66,618,6.1,2,12,24.5,76.1,0.66
64,8/15/2023,80,520,6.7,2,13,19.7,67.46,0.8
64,8/16/2023,62,616,6.2,2,14,20.4,68.72,0.62
64,8/17/2023,76,766,6.4,2,15,25,77,0.76
64,8/18/2023,60,433,6.2,2,16,22.3,72.14,0.6
64,8/19/2023,61,407,6.7,2,17,19.6,67.28,0.61
64,8/20/2023,78,545,6.2,3,18,23,73.4,0.78
64,8/21/2023,74,616,6.2,3,19,23.2,73.76,0.74
64,8/22/2023,57,552,6.1,3,20,18.6,65.48,0.57
64,8/23/2023,50,595,6.2,3,21,23.9,75.02,0.5
64,8/24/2023,71,625,6.6,3,22,23.2,73.76,0.71
64,8/25/2023,80,634,6.7,3,23,20.8,69.44,0.8
64,8/26/2023,78,772,6.1,3,24,18.2,64.76,0.78
64,8/27/2023,67,711,6.5,4,25,24.6,76.28,0.67
64,8/28/2023,80,410,6.5,4,26,18.5,65.3,0.8
64,8/29/2023,55,673,6.7,4,27,20.7,69.26,0.55
64,8/30/2023,78,753,6.4,4,28,24.8,76.64,0.78
64,8/31/2023,62,607,6.7,4,29,21.2,70.16,0.62
64,09/01/2023,80,443,6.8,4,30,18.6,65.48,0.8
64,09/02/2023,80,688,6.5,4,31,24.2,75.56,0.8
64,09/03/2023,62,764,6.5,5,32,23.1,73.58,0.62
64,09/04/2023,50,588,6.2,5,33,18.7,65.66,0.5
64,09/05/2023,68,576,6.4,5,34,23.4,74.12,0.68
64,09/06/2023,58,655,6.1,5,35,23.5,74.3,0.58
64,09/07/2023,69,615,6.1,5,36,20.3,68.54,0.69
64,09/08/2023,68,781,6.1,5,37,18.9,66.02,0.68
64,09/09/2023,59,742,6.2,5,38,20.8,69.44,0.59
64,09/10/2023,60,480,6.2,6,39,22.8,73.04,0.6
64,09/11/2023,78,732,6.3,6,40,22.4,72.32,0.78
64,09/12/2023,75,548,6.5,6,41,18.6,65.48,0.75
64,9/13/2023,73,471,6.6,6,42,18.2,64.76,0.73
64,9/14/2023,52,438,6,6,43,21.7,71.06,0.52
64,9/15/2023,72,422,6.6,6,44,23.5,74.3,0.72
64,9/16/2023,51,476,6.5,6,45,18.8,65.84,0.51
65,08/03/2023,77,605,6.7,0,1,21.9,71.42,0.77
65,08/04/2023,74,492,6.8,0,2,24.2,75.56,0.74
65,08/05/2023,70,580,6.7,0,3,24.3,75.74,0.7
65,08/06/2023,54,468,6.6,1,4,23.3,73.94,0.54
65,08/07/2023,50,462,6,1,5,21.1,69.98,0.5
65,08/08/2023,54,441,6.1,1,6,23.4,74.12,0.54
65,08/09/2023,66,661,6,1,7,19.3,66.74,0.66
65,08/10/2023,55,711,6.5,1,8,22.7,72.86,0.55
65,08/11/2023,79,443,6.1,1,9,19.4,66.92,0.79
65,08/12/2023,52,616,6.4,1,10,22.3,72.14,0.52
65,8/13/2023,68,540,6.4,2,11,22.3,72.14,0.68
65,8/14/2023,69,731,6.2,2,12,18.1,64.58,0.69
65,8/15/2023,66,527,6.1,2,13,19.1,66.38,0.66
65,8/16/2023,61,745,6.8,2,14,18.8,65.84,0.61
65,8/17/2023,59,485,6.6,2,15,25,77,0.59
65,8/18/2023,66,555,6.8,2,16,18.8,65.84,0.66
65,8/19/2023,76,762,6.8,2,17,24.8,76.64,0.76
65,8/20/2023,71,505,6.6,3,18,22.2,71.96,0.71
65,8/21/2023,63,564,6.4,3,19,18.4,65.12,0.63
65,8/22/2023,52,626,6.7,3,20,25,77,0.52
65,8/23/2023,74,554,6.2,3,21,24.1,75.38,0.74
65,8/24/2023,76,788,6.2,3,22,20.7,69.26,0.76
65,8/25/2023,52,401,6.6,3,23,22.2,71.96,0.52
65,8/26/2023,57,768,6.1,3,24,23.8,74.84,0.57
65,8/27/2023,68,637,6.2,4,25,22.6,72.68,0.68
65,8/28/2023,71,496,6.6,4,26,23.1,73.58,0.71
65,8/29/2023,67,640,6.4,4,27,24.2,75.56,0.67
65,8/30/2023,54,463,6.3,4,28,24.9,76.82,0.54
65,8/31/2023,51,446,6,4,29,23.8,74.84,0.51
65,09/01/2023,51,717,6.5,4,30,21.8,71.24,0.51
65,09/02/2023,71,786,6,4,31,22,71.6,0.71
65,09/03/2023,59,767,6.7,5,32,18.6,65.48,0.59
65,09/04/2023,61,538,6.1,5,33,22.1,71.78,0.61
65,09/05/2023,51,638,6.8,5,34,24.6,76.28,0.51
65,09/06/2023,58,613,6.2,5,35,21.6,70.88,0.58
65,09/07/2023,61,711,6.8,5,36,21.7,71.06,0.61
65,09/08/2023,80,593,6.5,5,37,18.2,64.76,0.8
65,09/09/2023,64,696,6.7,5,38,23.7,74.66,0.64
65,09/10/2023,76,769,6.3,6,39,19,66.2,0.76
65,09/11/2023,54,605,6.2,6,40,20.5,68.9,0.54
65,09/12/2023,63,655,6.8,6,41,24.6,76.28,0.63
65,9/13/2023,50,417,6.1,6,42,21.6,70.88,0.5
65,9/14/2023,67,775,6.7,6,43,23.5,74.3,0.67
65,9/15/2023,58,679,6,6,44,21.8,71.24,0.58
65,9/16/2023,62,506,6.7,6,45,23.3,73.94,0.62
66,08/03/2023,72,445,6.6,0,1,19.5,67.1,0.72
66,08/04/2023,68,563,6.6,0,2,23.4,74.12,0.68
66,08/05/2023,65,765,6.5,0,3,24.6,76.28,0.65
66,08/06/2023,76,662,6.2,1,4,23.8,74.84,0.76
66,08/07/2023,67,474,6.5,1,5,23.6,74.48,0.67
66,08/08/2023,80,587,6.7,1,6,22.8,73.04,0.8
66,08/09/2023,80,434,6.7,1,7,23.8,74.84,0.8
66,08/10/2023,70,461,6,1,8,23.8,74.84,0.7
66,08/11/2023,73,623,6.7,1,9,20.4,68.72,0.73
66,08/12/2023,74,496,6.1,1,10,19.8,67.64,0.74
66,8/13/2023,73,447,6.4,2,11,24.7,76.46,0.73
66,8/14/2023,56,429,6.4,2,12,23.6,74.48,0.56
66,8/15/2023,60,515,6.1,2,13,20,68,0.6
66,8/16/2023,66,494,6.6,2,14,18.9,66.02,0.66
66,8/17/2023,57,440,6.3,2,15,23.2,73.76,0.57
66,8/18/2023,52,550,6.7,2,16,19.2,66.56,0.52
66,8/19/2023,54,532,6.2,2,17,22.2,71.96,0.54
66,8/20/2023,53,567,6.6,3,18,20,68,0.53
66,8/21/2023,63,666,6,3,19,20.7,69.26,0.63
66,8/22/2023,55,525,6.5,3,20,19.5,67.1,0.55
66,8/23/2023,65,642,6.6,3,21,21.3,70.34,0.65
66,8/24/2023,64,636,6,3,22,20.7,69.26,0.64
66,8/25/2023,70,432,6.5,3,23,21.6,70.88,0.7
66,8/26/2023,77,711,6.5,3,24,21.5,70.7,0.77
66,8/27/2023,64,641,6.2,4,25,23.7,74.66,0.64
66,8/28/2023,53,648,6.5,4,26,20.3,68.54,0.53
66,8/29/2023,60,590,6.3,4,27,20.7,69.26,0.6
66,8/30/2023,56,703,6,4,28,19.8,67.64,0.56
